"","business_id","Group 1","Group 2","Group 3","Group 4","Group 5"
"4379","NTfUFk8GyOLL1uPbEO-pVg",34,42,53,62,59
"4380","ntJAKLAq0cXzzdFgPoo0Iw",38,25,17,31,18
"4381","NtmLlKfCFfM0K5j6WWKxQA",23,24,15,7,20
"4382","nTPnejWVdbNkXRaPCJVDAQ",3,2,6,5,11
"4383","nts2OALwvyvfNh9focRZ3w",67,62,64,71,88
"4384","NtV0tKJB-NzkJ3l4aYzSVg",2,3,3,3,4
"4385","Ntzv4OWdwq1lNW7lnTJoyg",4,8,9,5,5
"4386","Nu0_tUBN6R9Oc-YsLVFNJg",15,13,17,12,5
"4387","NU3ATvxbS_w_9SRQHVzqDg",22,12,6,5,5
"4388","NuFs1Sh5wUa7ZLISMtCMRA",21,20,14,13,16
"4389","nuHftEWNyMIsa4R4OpqlQg",6,8,9,13,9
"4390","Nui7Cnhrhrm4Ar2rcSHbIA",85,66,50,51,43
"4391","nukg1Rk89Y2slg5n8r7hOQ",14,7,8,9,14
"4392","NUkwod-8wWjQ-3ghMoh8bQ",11,12,14,10,32
"4393","NUl8uEz5ijDAZvkgCQrrpA",7,12,6,5,6
"4394","NulKeGrS35q9Pr7GIMtSig",1,6,5,4,2
"4395","nUsD97mSvgpYKwmaMNKGHg",33,46,35,37,38
"4396","nUUYvBafHYH-O4Pht6lgsw",19,25,35,36,27
"4397","nV79jhp3QzgSwV49bRTxiA",1,1,3,2,1
"4398","nvaAUTTl7oqiJDhuimNG6A",48,72,61,50,51
"4399","NVunai1t_GXQCAdDzFWJkQ",66,103,92,84,88
"4400","NVxVxIejYzTYC0Pykia91A",11,16,29,26,25
"4401","Nw8lWJRGybAsciao9h-R2Q",61,80,88,97,96
"4402","NwGV1bsXdoAFEOUsB1HAWg",18,19,14,14,15
"4403","nWJ55k8utQHrDqT_n7nYTg",3,2,2,2,0
"4404","nwM6Q9WQiDYV8mZ3BYfbfQ",31,25,13,23,16
"4405","nXKwzVKJCtIGd4HxXgjdnQ",33,27,22,20,18
"4406","NXQkGFnc5P9xZamOxCrz6w",4,8,8,9,11
"4407","NXygZ11nrcGjyHUke7f_tw",11,10,5,6,3
"4408","ny1T3dzXf8_ySXkFv37qwQ",6,2,8,6,12
"4409","NYg-hgqjQvq5RDRcV7iv8A",85,78,87,83,64
"4410","nYglZCJN-kNWgUe51M1s5w",8,4,18,16,22
"4411","NYIyTj2AZJpAo7XIM-Z7lw",46,43,45,38,44
"4412","NyOUmQCrNeY5S4Z9Iqzmvg",3,4,4,2,2
"4413","nytd8aC5Y9et_iMCuas-vg",4,3,7,1,1
"4414","nyUdKma0UUQMjqa6BaXVlg",9,16,18,15,16
"4415","NYufiY89993XQ2uQ1VzP2Q",24,17,5,10,5
"4416","NYwMTKUPCojSbzAucMCc1Q",6,11,12,11,12
"4417","Nz_AasmpsQ8MLSqhCTRVoA",29,22,24,13,13
"4418","nz3trThEa_R5abP-nfyVlw",4,6,3,0,4
"4419","nz97EGzppkXKU_4cFuDxOg",5,4,3,2,1
"4420","NzDd3ubqU4j2-5UB8hZdjw",59,19,11,8,9
"4421","NZhs0BPQ79bV84trj5ECrA",5,0,3,5,2
"4422","NzI4pAPrjlCkwcLgjseDtA",10,1,7,4,1
"4423","nzJxNn-tKG7kw_zf7xaYbg",27,19,26,31,36
"4424","NzmTnhKa17kZbuc-M0u41w",11,11,5,8,8
"4425","nztzwmQUoE8nXSIqzfzGDA",16,13,13,12,15
"4426","NZx8-l781_yegpZzze0SrQ",0,2,2,0,0
"4427","nzyBqlbKBycOhTTZ9MVuhg",9,4,5,5,5
"4428","O_v16Cqh-xU0xoItUUsObw",34,17,7,14,13
"4429","o_w69y1M6pkKetd1w43i_w",40,37,38,49,58
"4430","O-_kxBV_IYdKlG98iqjQjw",11,7,4,6,8
"4431","o-DN3PPfs_tuDvGs67Wj_w",11,13,4,12,18
"4432","O-FIwYMrM2U1ePPh0NmEBw",11,8,9,8,11
"4433","o-OV2LkJxpcCHmI_d4TZiQ",62,48,35,46,39
"4434","O-s2pyewnZXyyxBAfka7-A",1,1,2,1,2
"4435","O-usNZUjADajkeYXIDAJiQ",11,13,13,24,20
"4436","O-Xa9GCFWI65YiBD5Jw_hA",92,104,93,132,130
"4437","o-xp12kZ8LiW5dinZavz-g",2,1,2,1,0
"4438","O-zVPSXT7EiOeS5AbsN0Cw",21,17,23,20,22
"4439","O0xL1GpKv35u8p26y8Ok6w",33,31,27,23,21
"4440","o1GIYYZJjM6nM03fQs_uEQ",54,63,52,60,41
"4441","O1NBNVfXWmk3CvszAhOEoQ",17,25,39,29,37
"4442","o1W6gwCqnJqvdCenLWz5GA",59,77,86,95,71
"4443","O24JqSyuDtNr1AFQDzWnWA",16,21,9,9,9
"4444","o2BeeJmpf_J9EmC8HQoHRA",5,4,2,2,3
"4445","o2e_M8SqL6IJ9_Ih0yQkMA",7,5,0,0,1
"4446","o2vKya6WSNcMNTxAcJsF1g",5,3,4,5,2
"4447","o3AVHzQR-q8yx3inBelvXA",9,12,9,11,5
"4448","o3UxKDqQVZ_8mlO1eZ7JIg",17,16,15,22,25
"4449","O4GznwWobGqx01DUlijgZA",20,19,24,19,15
"4450","o4zI9D9QiKTdRpeN0EQGYA",17,29,18,31,49
"4451","O5BaxsfXVo7kwX1YnjyvzA",13,6,5,7,3
"4452","o5Me8uSqyUSm8U3aEMAbSA",30,24,30,31,26
"4453","o5Xu5zGBgL4jruUXudm2yQ",20,35,27,28,24
"4454","O6-ZPDz_W_NwkCyf3UoPiw",1,0,0,1,5
"4455","O6MyV5uqwZabD5dKbT294Q",25,20,20,26,34
"4456","o7ZA6Oh_p1x7FZEE8vJIJw",6,6,5,8,11
"4457","o8tByeItJvauPe3ro4C-Jw",24,15,11,8,6
"4458","o9C4hmk1QfYPdgE0PytGkw",40,45,36,38,18
"4459","o9nCXNC14VScabiy2bftgw",37,24,17,18,12
"4460","Oa2dOUzRic8Hvgdh3EAFuw",20,28,33,23,37
"4461","oa8lhYj-mTKlL_amkJSu2Q",5,3,2,2,3
"4462","oaakO-X7uOXNxqsxjDSKfg",46,49,43,34,37
"4463","OAi1g2Go1MBjaR9m1fEHHA",29,25,45,33,41
"4464","OaiGAZoW7TQyHfKJAgu5ZQ",12,5,9,4,5
"4465","OaJyFHQA-pAHsD_ev0fIWg",2,1,1,2,2
"4466","oaOiT7mbHTOfyM4TA3wIfg",2,1,2,2,2
"4467","OAyA2ogCSAn8UHcI9UuQ_w",9,16,13,15,19
"4468","OB_7Q8mHp31nz5ErAJ4cDA",23,15,19,17,12
"4469","oB3LAXzg-GgnPbBRUsvxxw",18,16,34,39,43
"4470","ObnZiF99lqggVasgyGBtVA",40,57,48,70,72
"4471","ObSi1ZpICXPSO95ZTQByNQ",45,41,31,36,25
"4472","OBUQ86JDhbGWdSxmyIt7Dw",16,14,6,10,8
"4473","ObYf1kZVWfL8NocxUwGJKg",29,25,26,26,43
"4474","Oc-F6O91vOe3T8iOsCBB8Q",42,40,50,36,65
"4475","oc0Wl6ktfMLb5VZ2Uz6M2A",14,19,26,21,34
"4476","OC7XzLMjAer9e3LsA6pH2w",2,2,3,2,0
"4477","oCA2OZcd_Jo_ggVmUx3WVw",71,79,69,78,81
"4478","ocBn5aTkPzIspEW_16_uMQ",15,15,23,18,15
"4479","OCGwX6LFoOp0grDXpe8x5Q",11,20,14,20,18
"4480","OcNPr58a-rObOgOzEgeKOw",7,18,18,17,7
"4481","OcUfOB8ullNN5C7D6kCx4w",6,3,11,11,17
"4482","ocZ11f_mu6QH2_cPW2Zfuw",15,14,12,11,4
"4483","ocZ8pz-8iSz5avdPKnoalA",8,4,10,10,8
"4484","oD3Q7FwwBgUg_rKUFUnmiQ",10,13,20,9,17
"4485","OdD1GuGNQ64ssJmMJ_D9RQ",99,91,71,64,59
"4486","oDEaIbq68RkKu2z_kLeMdw",4,1,0,1,1
"4487","OdetLT5gBDPneWZUfyf7_A",15,9,15,6,6
"4488","oDhW8nHK3wxxpNGsebByeg",7,5,4,8,4
"4489","OdKCcB8skRPVSk7yBGwang",105,101,80,70,26
"4490","ODlUjRZ4mgrN93YmZFKPFg",11,11,5,6,4
"4491","odqOaG3-o09P20xCf5DNqQ",36,47,59,56,71
"4492","Oe0cxmz0lD9z4FXGWJ1ZZQ",17,13,12,9,11
"4493","OE5nAmaSVaopeRS1Cs9Kuw",99,118,132,137,142
"4494","OedV_QX8aD7MeLqshhWkCQ",6,3,5,4,3
"4495","OeinO4b26UcICbrLxoj3DQ",66,112,102,123,158
"4496","Oet_iNNFm5XW9NCRrYKwOw",2,0,0,3,2
"4497","oEUgOnQb3Cpl_zpGtR3itA",25,13,11,21,12
"4498","OEWW22gUG_JADQ3h4ajXtg",10,24,22,23,18
"4499","of6MQ5cfL8OYxxrXzJ3VuA",7,2,4,3,3
"4500","OfBBUUWZtO1HgWc4BWlCyg",0,2,4,8,11
"4501","OFBJtqWGSx6n6CchtVmoRw",91,116,144,163,178
"4502","OfczufZgEmnwJyL2YTE5Dw",6,5,3,7,3
"4503","OFdO9i3NZ23HNS2ua4PVoQ",5,2,2,0,6
"4504","ofhhRbEYZnmd2eKsD575nQ",61,64,69,78,54
"4505","OFI8tngHQ3UWw-fCLmDv5Q",24,21,22,15,23
"4506","Ofo5YwQGd2NAkJAHyO3tuw",9,6,8,6,10
"4507","OfoG4gnacvSo2vG9285njQ",16,14,12,26,28
"4508","oGE8GPmBvHXQskP-m2cdLw",22,25,35,47,37
"4509","oGLGmDK56HDJJ3-yvTruEA",20,18,11,10,9
"4510","oglyxSZ0dqtrt8kUW3mHpw",8,9,5,9,10
"4511","OH48cGMt3vW1frpky7wF5A",1,4,5,3,3
"4512","oHAaNWWZHAi95bCND1O_hQ",30,51,40,46,47
"4513","OHsuvX4rmhnPvvRBb-QK7A",69,122,145,157,176
"4514","Oi8IOoJOEX9JZYK65fUrrA",14,9,8,4,5
"4515","OiCxoAIoBvEWxf7p1qVVmA",84,111,129,169,235
"4516","oiKmuqncs0uo9DAUWWTdjA",5,1,2,5,16
"4517","oIkwj10HmUiognO68j7jOg",50,31,33,28,33
"4518","oiLe3lqMFaZtsSpRuIUChw",13,13,28,29,29
"4519","oItw_hRhH-FQjbXD-BR3Cg",119,65,48,41,38
"4520","oIU_awAiDThL0Xz0iGD5TA",34,26,16,23,26
"4521","oIXw9z-OuDlMDKUBPRny2w",30,34,31,33,35
"4522","Oj79-vTnjQk_jLr6oNbT0Q",17,29,42,27,37
"4523","OJcQbB0XVG7Rxm00_dV8vg",7,7,6,2,7
"4524","ojg5gz0RP0Gkb0yogcqA8Q",43,47,42,27,29
"4525","ojisz00vtmRfIA_9VrLBaA",1,2,5,5,6
"4526","ojjtPlnSmCX1zCzWL7JoNQ",26,27,25,32,33
"4527","ojlQtj_2W24-IZGqkBVsmg",3,3,1,2,0
"4528","OjNTZTZ6HYQghJN-3jmwnA",19,12,15,15,16
"4529","oJwy0ELke7wS6WsztypYwQ",69,80,63,57,49
"4530","OkcK2_-VINAfvM10eRnGgA",4,7,9,8,8
"4531","oKGhW4Vb3CDiGfPQDNkpzw",4,1,2,2,2
"4532","okIe9wrzZuGa38O0WC3I9Q",13,8,7,8,14
"4533","okkYiecsFMXhZt9PQVxEgQ",17,14,12,13,13
"4534","OKl4Qdg_zAwpQMhshD_0Zg",17,19,17,23,18
"4535","OkO7zRnvV2NQR5aPmbRZeA",5,10,6,5,2
"4536","OL6SSsa9D7Z4IQIPJ_EGJA",53,38,36,39,37
"4537","OlpyplEJ_c_hFxyand_Wxw",24,17,26,20,12
"4538","olS4AXQTzT1OFx3wKAYv9Q",9,14,13,17,17
"4539","olwuTiAEEFgSYefWUcZWbQ",81,88,83,77,83
"4540","oly8HWl0MtuioFWKPINIFg",38,35,34,53,58
"4541","olYdX2p1Wa_TafLHEobSOQ",6,13,15,12,21
"4542","OM_tt_pJco4sa-QHAx7UMQ",2,3,4,3,0
"4543","oMe9AQydEtcwqox2cS35KA",6,6,7,3,3
"4544","OMjskFVMEpwkYDdUtvFAmQ",4,5,7,8,7
"4545","oMtqDDzpMcFrQwHfeYc1iA",14,15,18,11,14
"4546","OMxNuGJsC0HlooL58tZDJA",22,15,17,27,17
"4547","oMycF1cQgR1UVkafXfof7A",6,12,22,24,26
"4548","On_3zLdujQdvDbBYUirNWw",14,19,16,22,25
"4549","OnhYvrZGjvzGtq39fCcVlw",4,6,7,8,6
"4550","onItgedmKDLbI3JHOE5XTA",37,49,37,40,17
"4551","ONV_6efcOjJBQczeqIqHPQ",7,7,5,5,7
"4552","onwUqByAIhtkyJsEITV5lQ",39,15,8,6,10
"4553","oNz3cvvHi6YsRAVcy270AQ",0,0,4,3,1
"4554","oo7VmDn-qmEApGmZn2fRig",27,39,44,55,63
"4555","oOehX_l0odQc-tu81VUkIg",19,17,12,13,16
"4556","OoHWabV-ym7_HWlHeXTsVA",18,11,10,7,9
"4557","oOilrAp9o-tbqy2CtpOVTg",6,7,8,10,12
"4558","oOrqgxKCNuPwF3mlTBmgZw",19,31,28,35,15
"4559","OOsoeJIwsfHyC8sFmJSPpA",32,30,25,26,39
"4560","OPbWf_Dwzqda9sGVHQHtJw",5,3,0,1,0
"4561","oPH_GZyKw_QzPAV-TG0x1A",9,17,16,11,21
"4562","oPhx1YGHyLmtl6sfo3Vr8A",17,24,32,21,28
"4563","OPKUjv6D5G46Lh2BHP20fA",28,15,29,16,33
"4564","Oq01QS2G1OvCsunccVSgxQ",21,18,16,11,8
"4565","Oqb-MBYAmYUJLKwbwpQUEQ",54,34,36,35,47
"4566","oQfCWtO5-fGTFrclqCJOwg",56,84,62,57,51
"4567","oQFOFDa4YYZDZ7tN3ILlyQ",37,30,29,32,23
"4568","OQKTY4Exk3HkmPsILENfYg",33,37,45,45,47
"4569","Oqm8u_eI_LVXOMAJ4wzP9g",41,25,30,35,37
"4570","oQnEBD0vu7XjJpofArA5aw",30,27,34,37,37
"4571","oqOaEEMIAAjoJTWTMzgH7g",66,45,35,27,35
"4572","oQOo1rebP4bieLEEoVHbQg",46,31,18,21,13
"4573","oqQvCiG9FDbIdr6M4yen5A",16,14,20,18,24
"4574","OqRD-pLL7JNyYvmbcNmaDQ",29,20,21,14,10
"4575","oR8R39yGJQTRYEPAoJagrg",12,21,21,15,33
"4576","OreqUicD2AP5QW2HblqRoQ",9,9,7,7,7
"4577","oRqBAYtcBYZHXA7G8FlPaA",6,4,5,5,3
"4578","OrroVLyLtuKJGA3RJoLesw",24,23,13,7,14
"4579","ORyqWl-cCw1NgfMr4NHPxw",2,2,4,4,9
"4580","oSca4JC5kYHPr1Mhs6ZASw",33,46,61,79,93
"4581","oSDf6BHiMlKGZdFFmIo6NQ",9,21,21,20,16
"4582","oSKT5oZX1NWYaHwOWL5lag",6,11,13,8,8
"4583","OSL98Keoc2FSNx4a3ge5Uw",35,37,41,40,45
"4584","OsMRIq2-M9jMVVPFiqp4sA",42,44,37,58,59
"4585","OsnMkHS9f5NUm6_x3pCBkQ",16,15,9,15,12
"4586","osrG5x3grwQmQcvWgUdySw",8,6,6,5,11
"4587","ot4Of_A9onKHoVt4XU7v5g",3,3,0,1,3
"4588","oT4PkHtZTuoOwhGbMjdpbw",0,2,5,2,2
"4589","Ot8ZYcmDZIbUeoGiU6XtaQ",6,13,9,15,26
"4590","otcGBl0p5cTCfSOr6O7PCg",10,8,12,11,10
"4591","OTq55xUFMOz13DAi9D0_rw",32,45,37,42,35
"4592","OU6yfyuCzwJZvZFRnTOZzg",44,64,71,51,74
"4593","oUpVWZv6Sa62wTkkS7V7qQ",1,3,1,1,1
"4594","Our6bzte5W1wlIeOu9luug",15,17,26,30,41
"4595","oUSaIQjEbGumE9VjHYtaFg",2,7,0,0,0
"4596","OUsAIZQeZdYF9Kc8f10AHA",7,15,5,11,16
"4597","ouTDIL0eqSCSRxNk_Qt5_A",8,9,8,11,8
"4598","OV91RX6EY38JP5U9ILeEpA",9,9,13,7,8
"4599","OvE1oiSg9gaB9cLGzBPlnw",74,57,73,58,41
"4600","OVFcGSh4Wu-ss8Iq_fIC-Q",16,20,13,29,20
"4601","OVGVoTpvHGL3GgtXtzHMBg",37,17,12,10,5
"4602","oVJWBjyNIOHOcc3lmiaeCw",8,8,10,7,5
"4603","OvlAlAkiyyCILkq-TylBWg",1,3,0,3,3
"4604","OVU0pQ85Zf74OVgDyPFvGQ",41,62,74,73,79
"4605","oVX8BPEWRl4iBgApA3PBYw",5,6,4,4,4
"4606","OwBPjUz2o0J5K3DzcHkBtg",78,177,183,207,259
"4607","oWiicnW4twnBLFT3sAVpGA",25,22,17,24,18
"4608","OWQJrnXbWkLTI1-qRkkUpQ",16,35,23,23,30
"4609","owR6QpN381otdPhEIaqxRw",1,2,0,1,2
"4610","oWrE_vMARvRVbf0jjeIrTw",2,4,4,7,0
"4611","OWyFd29_AWly7vmR6hOKEQ",48,41,38,47,52
"4612","OxIeMVcop5oxBUWANi-1Rw",34,39,39,30,22
"4613","oXKPSI-RUqOvmuSCh_DEQQ",58,69,88,50,93
"4614","OXLegbUo6HA3DN3lBFTsUg",28,15,26,16,12
"4615","oxMZQXQWvlgmDR-K6z7fqg",4,3,5,1,1
"4616","oXQmAzFj_qKNhUGYGNWLSA",15,6,13,12,18
"4617","oXUceqbZEAKclrIXE-erYw",10,13,11,9,7
"4618","oxYuyiBzE0S08CIsRoeahw",4,11,6,5,9
"4619","oY71G_AaKlF4Il-gt4L2OQ",30,18,15,16,17
"4620","oy90Dd3UjsyAmj_lxSda5g",3,4,6,3,12
"4621","OYmi0Aanp2F1pPCvfe6CDw",4,5,10,4,3
"4622","oYNLeOhMA0fbgtPn-QAdjw",37,40,49,61,73
"4623","OYWk6ieZl-mLXl3xYhxYZw",4,1,0,1,1
"4624","oyzxIqrtzu-8sWlPhJVsLw",58,73,56,51,39
"4625","OzB1Hv1A8Lz_V4hYZ7Duzw",3,9,4,9,1
"4626","ozfvymkBqw8j0Oa_tC5mpA",9,6,8,11,3
"4627","ozgJsYVsskxn3n9HMqqMdw",16,25,25,24,28
"4628","p_HFt0I92MHDNPWvdtyEBA",26,28,35,18,19
"4629","p_ruH6bwGDzIuelvJ5w1mQ",30,37,30,28,25
"4630","p_wNn2SZ8iFtpVbetmUA_w",17,22,18,23,10
"4631","P0aKJw8rb0DKLaGottHEAw",12,12,10,9,2
"4632","P0gOrXgNWmcUZ5WH-wrfyg",15,25,34,38,43
"4633","P1BK2ke-N4XLsBSNWpSeLQ",8,6,9,11,7
"4634","P1fJb2WQ1mXoiudj8UE44w",9,13,14,14,13
"4635","p1sX2UVxEjPzd92LtP3c4g",15,15,18,16,10
"4636","P2GmH6-8wsPXSfu3VoYxSg",61,26,31,18,9
"4637","p2OalJojTCfCYJpGEmcusg",54,39,25,25,15
"4638","P2pcwETgQ_adKXyso-SJ5g",25,32,26,27,30
"4639","P33KmWd4TKSRIzD350JbzA",16,12,21,15,14
"4640","p3nhCZcjYUiP5LGJd3W2gg",14,9,18,17,22
"4641","p3ROKNu5zyjloIri3xt79g",1,7,1,5,8
"4642","P3TFaom0CAdyAh9l8LwhtQ",2,1,1,1,1
"4643","P4HSSoaq78lPXXs0xE6q_w",9,7,11,5,13
"4644","p4q6LcHoC-W8XoKfXNoJeQ",6,1,2,4,0
"4645","P5a2hK5G64J7DcNwLAPhuA",40,35,48,67,56
"4646","p5RUrPQ85dVBAGErqzJS5A",4,2,0,1,3
"4647","P5uC-zfGG6yqoQDUyqyAvg",69,65,87,60,51
"4648","P66sz7bv4Kf0hpv99EJRkg",16,12,9,18,15
"4649","P6HbQnaNOqp9MDgrmbUTRQ",28,13,10,12,14
"4650","P6HW9R-MRu7pbLqI0IMgHA",5,4,1,4,3
"4651","P6S2faevnR4y89lFs6Zw5Q",9,5,6,4,5
"4652","p6T_XSO4GRjCehL8FB7W3w",21,9,9,8,5
"4653","p73kWm6xxLuJ_dNl_LuDcQ",26,16,11,7,5
"4654","p7m9uYWxKSFCF-qC7hPxPQ",15,18,17,16,22
"4655","p879GY3lAFTwkrGOihAn5A",41,21,23,19,21
"4656","P8DQlNd4ZVCtxFsH_QARFQ",55,75,72,59,55
"4657","P8gXyZy1ZS7B4S20q8hzPQ",46,54,87,76,85
"4658","P8pOG831LEfskruj4jlLcQ",5,3,3,2,1
"4659","P8wIrQII8_VXbNKb90w_Jw",6,5,7,8,7
"4660","p8zOYTVe-xmBPVtWcJayAg",3,3,8,5,6
"4661","p9amH4v0zP1BQgJhYjeUMg",20,8,5,0,2
"4662","p9FwRY_KnxEHSI5op2qOvw",0,4,0,4,1
"4663","p9rysWzbd9eMDmxRH9y0fA",18,27,30,34,19
"4664","pa6K7DGByxBXxcVJ59nWMw",49,64,75,62,59
"4665","PAg_-9MtV7lX5rGb7yjLrQ",23,11,3,11,2
"4666","pAHUC05ceak48e745i6G4g",84,111,127,94,116
"4667","Pakx91l3dyreVU91sP__9Q",6,8,2,6,6
"4668","PaLJoYycupjosFKHTNzpHQ",21,10,3,13,3
"4669","PANNXMHciLVmC1949NjObw",8,5,12,7,9
"4670","PAtgWCLCFRQd_fjnihISOg",8,12,10,15,25
"4671","pAu8UuWTLTLai61TW8-tZw",13,19,11,8,8
"4672","Paxv-eS5fc5AkABCkdX1pA",24,14,13,4,8
"4673","paY_pTq-3n4rv9UMyeL-Tg",3,7,1,6,3
"4674","PayaNmMeZFOFeS_jo7eB8g",44,51,93,94,114
"4675","pb2JLaW5R9eYCkQNR_blww",11,21,28,26,35
"4676","Pb9cj71KFAFpffzgzIUPCQ",1,0,2,3,1
"4677","PBcsBfduHaCBVLsgVvAkJQ",5,1,4,1,1
"4678","PbfrZVqGWDVWklKKxmVkzw",57,77,88,88,64
"4679","PBkdlqw53cc2AZsfFD8AEQ",42,53,55,36,64
"4680","PbvL3Ay5PnyWbgXZjrN9pw",53,71,62,53,50
"4681","PBwZDYrqOyVfI3xkyvtGGw",8,1,0,1,1
"4682","PC5QbbjdGIGxzigIw7f7iw",10,4,9,5,4
"4683","PC7CxO4fZJV_OcI16oDYkg",11,10,16,11,16
"4684","PCxmo-5YJTa6gOfhP4Cttg",8,12,9,14,28
"4685","pd4Z3Nj7O7hopS0ICHf-9A",12,2,2,0,2
"4686","pD7NzevYc6HhYu13wCxiiw",74,119,120,144,174
"4687","PDbx8YH-AHKA4drZvfhKOg",3,2,2,1,1
"4688","PdTyucLF2U9rO3aN39m-eg",12,15,6,8,10
"4689","PdW9m3apsOUc1p0ZlK3YSg",13,10,16,8,10
"4690","PdWe3jF9YEu5fWBiQXZIgg",43,25,17,18,22
"4691","pDXv67UQjBKScEgGhc5yLg",41,23,25,15,15
"4692","Pectv4bzzUVs0FQ6HQjW8g",10,11,14,5,13
"4693","PEHJjxdw11TGFma9Zhz3ng",24,27,23,25,24
"4694","PeQ3gtLHAg9ov0YuM-m21A",24,27,39,41,47
"4695","PEsJsa3hXs-lsIPMag0mEg",46,32,31,24,34
"4696","pF7uRzygyZsltbmVpjIyvw",38,46,56,55,74
"4697","Pfb6VOIiroqDWOebfgWGPQ",24,43,52,58,61
"4698","PFsnZlH6xxvo81hxqOE1Qg",9,8,6,12,11
"4699","pfTwzep_4hRTX_jXoi38cw",37,43,38,39,33
"4700","PG0itWTUdxdy39P9CTgAzg",17,7,16,12,15
"4701","Pg8OPh1D2ws0xO-I-8ppoA",52,49,41,52,74
"4702","PGEcewIyTpHY4AgJGcW94Q",26,26,30,33,39
"4703","PGH5N9zJc33RPy0QpNS9GQ",28,20,15,20,29
"4704","PGkKmZIK_tCMbLPy1BRwMg",28,21,17,14,9
"4705","Pgp3gbOQaJIdyjqC9AOz6g",89,94,134,136,153
"4706","pH118PUOYBqVugJH9ASF5g",12,14,8,11,10
"4707","PhdMPqSdLZi6IV8SdnpUAQ",6,3,4,4,3
"4708","phhIK_ibq30MYfPe1RqnuQ",24,16,24,16,41
"4709","PhHstMh3akn1hdPmdU2bCA",31,40,47,47,51
"4710","phJiywlkjztj9jQETBO-Uw",6,4,6,9,14
"4711","PhwoWS4huKCd-djNDkeZcQ",9,18,16,21,14
"4712","PhzATk8aYydq9E0Aj4-fwA",10,7,6,2,2
"4713","Pi195u1UJdTnNEsaR2Y7yA",9,9,6,8,13
"4714","pi6eN2zM9VAR4RjAoFSqzg",30,31,26,34,28
"4715","pIifZS_t01KTcFzeOHDzLg",2,7,5,3,2
"4716","PiV7phVMf7glDpH_J630Ow",129,116,132,100,82
"4717","PiXzWWfIjz6kl_e-LYXHhg",0,1,2,4,4
"4718","pj0vl4DIlDCChe80Df40Yw",20,33,39,24,30
"4719","pJ4dMyXSAcy5Pabo9JLHvw",22,19,20,21,18
"4720","PJ5p1Fs_cOORU0xO5kZI5w",8,4,4,6,3
"4721","pJ7U2sG9kPauu2FLWKX4QQ",13,6,4,6,3
"4722","pj8ZxvLq448FAW3mQ9Bmxw",12,7,10,7,3
"4723","PjBeWzCOCveiPuF-xqUaoQ",18,17,22,30,24
"4724","PJGaJAWW_N_QHqnQ9LLyHw",14,18,16,20,17
"4725","pJjdl-PU5MQoXkkmJo1utw",24,25,13,24,23
"4726","PJkRmyyViSF5ixIlw-E2KA",8,16,10,23,13
"4727","PJMZjZ4xyx24VRIDU3q2sg",7,3,5,6,5
"4728","PjviuTR-xCu7gQp_OkypFw",11,15,21,14,18
"4729","pJwfUoqrSmn4DzKvYPG15Q",4,1,11,7,2
"4730","pJYBHoAJyE_nXhYDqaP8RQ",34,39,53,42,63
"4731","PkBkqQpAoeX3Ogo5HBthQg",10,8,10,10,6
"4732","PkBqPU83bf1zArumGVHqcw",8,4,6,4,2
"4733","pkCcKwdDAhRFLe2cxaEgEg",12,9,8,9,12
"4734","pKeiYrbA8Azh-z1NqN44KQ",27,20,24,25,18
"4735","pkymE_0e7IxrQJhYaGtaCA",13,10,8,10,7
"4736","Pl1qDTX90DSLHo-ZAlAh9w",5,6,4,4,3
"4737","pL9DLAOrhuxLv_BNX_GM2g",9,2,2,4,4
"4738","PlcCjELzSI3SqX7mPF5cCw",38,44,34,52,30
"4739","pLCRUdm0YGfRL3lR9PSkcA",22,21,29,18,22
"4740","PliQ_Y53DddAj9k3mcT61g",14,7,16,17,20
"4741","PLk9ciPIgb6QHOCaEIDbEg",17,12,17,6,8
"4742","pLm_fB5wxWG06pYRsybNvw",15,19,23,28,27
"4743","plrLdKQvnyWlDvQ3kFSqwQ",3,10,11,6,7
"4744","PLSEnkN4XybG_6qJi0R27w",9,11,6,3,5
"4745","PlUIAROWvdsM0KQV7IIqqA",9,4,1,1,2
"4746","plyInkCSjZ23Wmu3I_LqVQ",8,8,10,11,29
"4747","pMBxvWFY03Z95jNVUVWGwg",25,18,28,25,24
"4748","PmcWlvxkElP0LWwCes8k3A",5,4,5,3,4
"4749","pmeuHPOyP2bDq43ASY7e0A",16,13,15,11,8
"4750","PmGgA12IFDwedPDAjesx3Q",15,18,24,22,25
"4751","pmIJn8K3offcYUsrFCWAaQ",18,20,25,17,17
"4752","PmlEqOLQ-63E_v3KogGnbg",0,8,7,4,5
"4753","pMm91uJMxfq6CFON9LqLRg",7,10,19,19,21
"4754","PmPOuRvuN3CoNOi1nBj_TQ",128,129,127,131,143
"4755","PN3aQAH-RONnK-ahkNm0xg",56,23,25,14,22
"4756","PNHXpLc799mkFipy5WlN6A",10,9,8,10,8
"4757","pNQwnY_q4okdlnPiR-3RBA",22,9,17,7,10
"4758","PNThcRNEFI3azvfhvhd_KA",102,100,105,84,82
"4759","PnUN5SZ4x0vQ89RQHS-GsA",0,0,1,2,1
"4760","po1OSW9_GixIpeoCBHqb7w",13,21,6,15,19
"4761","Po46YYAw1g-tH2ReFtkoiA",8,9,14,12,18
